Gene_ID,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,type,Gene_Symbol
ENSG00000115109,966.8909225,-0.039043951,0.114888697,-0.339841366,0.733975995,0.865868297,Not significant,EPB41L5
ENSG00000224789,24.52650575,0.400416849,0.249645967,1.600710166,0.109441128,0.278888572,Not significant,
ENSG00000223549,4.293780071,0.330239196,0.229438822,1.451260855,0.146707237,0.341959717,Not significant,MTND5P28
ENSG00000226479,1701.18877,0.129316579,0.126764349,1.020134178,0.307664829,0.54102108,Not significant,TMEM185B
ENSG00000144118,2953.734952,0.306823546,0.1134903,2.703504994,0.006861242,0.03400725,Not significant,RALB
ENSG00000229774,2.019625105,0.284008946,0.188198912,1.545114554,0.122318557,0.301829447,Not significant,
ENSG00000074047,8.09731507,0.916823614,0.261799702,3.386005113,0.000709181,0.005095545,Not significant,GLI2
ENSG00000115112,111.5945746,-0.713033255,0.175205027,-4.063265042,4.84E-05,0.000477223,Not significant,TFCP2L1
ENSG00000074054,4685.031722,-0.098758678,0.106579265,-0.92662222,0.354122714,0.585692919,Not significant,CLASP1
ENSG00000236859,1447.055741,0.423947546,0.10505954,4.035168954,5.46E-05,0.000532795,Not significant,NIFK-AS1
ENSG00000155438,1440.31189,0.085814967,0.113481905,0.756199087,0.44952984,0.669993946,Not significant,NIFK
ENSG00000211460,4926.480045,0.028136112,0.110992785,0.253495231,0.799885546,0.90298591,Not significant,TSN
ENSG00000224655,4.596505628,0.175249191,0.240202634,0.728851609,0.466092438,0.682615953,Not significant,LINC01823
ENSG00000286481,712.2603045,1.4349226,0.133140742,10.76653241,4.95E-27,5.90E-25,Up,
ENSG00000155052,44.25287584,0.866520308,0.231053744,3.729978894,0.000191496,0.001639881,Not significant,CNTNAP5
ENSG00000235491,4.507424811,0.268537024,0.240651498,1.11964149,0.262866568,0.492645622,Not significant,
ENSG00000226813,23.92707017,0.547872828,0.255492047,2.135641487,0.032708647,0.116868184,Not significant,LINC01941
ENSG00000286515,170.2632992,0.071738993,0.155587459,0.461079834,0.644741329,0.810308279,Not significant,
ENSG00000235774,118.5957434,0.0268509,0.177788886,0.151039474,0.879944577,0.944389163,Not significant,
ENSG00000213236,9.597181134,0.17779399,0.266321462,0.667155356,0.504672905,0.714358357,Not significant,YWHAZP2
ENSG00000288524,30.78745217,0.221718608,0.250817456,0.884316432,0.37652542,0.605910856,Not significant,
ENSG00000136732,5095.115765,-0.231138735,0.104662642,-2.208411848,0.027215577,0.101519403,Not significant,GYPC
ENSG00000136717,73.91403774,-0.180302133,0.193707282,-0.930575135,0.352073381,0.583563598,Not significant,BIN1
ENSG00000186684,2.499439217,0.256094236,0.209076018,1.233670565,0.217325687,0.438583315,Not significant,CYP27C1
ENSG00000163161,3015.877275,0.082609226,0.114792624,0.719639364,0.471747069,0.687064604,Not significant,ERCC3
ENSG00000286145,9.580339516,-0.217646431,0.265344818,-0.819483556,0.41251058,0.637778772,Not significant,
ENSG00000169967,115.3359864,-0.134002198,0.176064767,-0.761103908,0.446595007,0.6681406,Not significant,MAP3K2
ENSG00000236682,43.57312065,0.027476888,0.22197445,0.123804221,0.90147029,0.953287511,Not significant,MAP3K2-DT
ENSG00000287742,6.752371948,0.452814405,0.257403797,1.751914153,0.079788571,0.223801486,Not significant,
ENSG00000115718,16.42249402,0.652861716,0.263685731,2.458078899,0.013968248,0.060570373,Not significant,PROC
ENSG00000163166,464.5424374,0.129584881,0.120951949,1.071372161,0.284002125,0.516159206,Not significant,IWS1
ENSG00000169994,6.119649484,0.47423386,0.253956781,1.860574277,0.06280432,0.188298234,Not significant,MYO7B
ENSG00000072163,3.124232299,0.232481935,0.218175419,1.067642023,0.28568202,0.518050303,Not significant,LIMS2
ENSG00000136709,4285.37761,-0.036039582,0.105260197,-0.342385962,0.732060452,0.864940132,Not significant,WDR33
ENSG00000144231,4012.513524,0.066261804,0.105657336,0.627139218,0.530567982,0.734178509,Not significant,POLR2D
ENSG00000144233,1597.362598,0.137019295,0.117073248,1.170373055,0.241850874,0.468807946,Not significant,AMMECR1L
ENSG00000272667,134.0235955,-0.186439256,0.168012408,-1.109646463,0.267151401,0.496710873,Not significant,
ENSG00000286873,37.64236774,-0.120376338,0.235650603,-0.510902521,0.609419316,0.786787113,Not significant,
ENSG00000136715,3498.690821,-0.046008376,0.111027112,-0.414389313,0.678589014,0.833214412,Not significant,SAP130
ENSG00000136731,7640.434446,0.166702759,0.106187,1.569897577,0.116438941,0.291547782,Not significant,UGGT1
ENSG00000229758,4.961275634,0.237786574,0.24626151,0.965285127,0.334402019,0.566284351,Not significant,DYNLT3P2
ENSG00000185631,2.491561049,0.254814889,0.207758785,1.2342118,0.217123991,0.438398619,Not significant,RPL14P6
ENSG00000136720,896.5528399,0.359814361,0.118037459,3.048189354,0.002302248,0.013914007,Not significant,HS6ST1
ENSG00000204460,4.2706166,0.003242684,0.235584544,0.013741416,0.989036281,0.99909157,Not significant,LINC01854
ENSG00000229536,4.488901609,0.217337914,0.242168167,0.898213387,0.369071798,0.600187572,Not significant,LINC02572
ENSG00000225449,5.137224953,0.61742019,0.243329176,2.517448057,0.01182084,0.053123266,Not significant,RAB6C-AS1
ENSG00000222014,3.967170923,0.742084049,0.230722613,3.16689754,0.001540746,0.00992522,Not significant,RAB6C
ENSG00000286058,25.01094959,0.401002358,0.253792899,1.578282714,0.114500675,0.288107372,Not significant,FAR2P1
ENSG00000196604,24.96712506,0.757966796,0.252361381,2.980820981,0.002874768,0.016634706,Not significant,POTEF
ENSG00000223760,761.5617685,0.122524736,0.132174061,0.926994534,0.353929372,0.585541732,Not significant,MED15P9
ENSG00000152076,290.7044303,0.289117692,0.13596853,2.126157267,0.033490167,0.119026362,Not significant,CCDC74B
ENSG00000136699,5157.421651,0.023690141,0.111483168,0.212499909,0.831717049,0.921554361,Not significant,SMPD4
ENSG00000152082,1229.43736,0.089064923,0.124840138,0.713434167,0.475577137,0.690109989,Not significant,MZT2B
ENSG00000152086,9.907038981,0.305523798,0.266299109,1.145297841,0.2520858,0.480460145,Not significant,TUBA3E
ENSG00000227632,36.45713413,0.19741411,0.22988999,0.858407548,0.390667461,0.61826967,Not significant,
ENSG00000213225,334.7052172,0.095323371,0.134568289,0.708365416,0.478718363,0.692302256,Not significant,NOC2LP1
ENSG00000136710,1500.917578,0.085676502,0.113116123,0.757421755,0.448797227,0.669681846,Not significant,VMA22
ENSG00000136718,3290.370229,0.223513967,0.108281805,2.064181535,0.039000508,0.133296693,Not significant,IMP4
ENSG00000072135,3231.665883,0.202996893,0.108819918,1.865435807,0.062120342,0.18680817,Not significant,PTPN18
ENSG00000178162,15.3073416,0.322191545,0.264726489,1.215613176,0.224132313,0.446709366,Not significant,FAR2P2
ENSG00000239402,38.8486309,0.239379497,0.23102333,1.035781191,0.300304235,0.534292737,Not significant,CYP4F62P
ENSG00000196834,7.475544888,0.076510962,0.262560051,0.291467454,0.770693832,0.885824048,Not significant,POTEI
ENSG00000232408,2.982060925,0.356217494,0.219672951,1.625399488,0.104077465,0.270019611,Not significant,
ENSG00000222038,2.324298671,0.296867646,0.203273239,1.471706865,0.141100053,0.332976997,Not significant,POTEJ
ENSG00000214081,7.449937693,0.173756368,0.260436113,0.666864673,0.504858578,0.714369137,Not significant,CYP4F30P
ENSG00000240253,2.361044248,-0.003033181,0.202251727,-0.015049577,0.987992628,0.99909157,Not significant,FAR2P3
ENSG00000136002,35.8552921,1.075360597,0.240641789,4.417276662,1.00E-05,0.000114835,Up,ARHGEF4
ENSG00000152102,6474.708671,-0.131773651,0.110639258,-1.191021074,0.233645312,0.458902639,Not significant,FAM168B
ENSG00000115762,8747.720933,0.297188707,0.115695573,2.568709254,0.010207806,0.047156206,Not significant,PLEKHB2
ENSG00000233087,8.789142475,0.803603231,0.263108833,3.00449573,0.002660215,0.015617378,Not significant,RAB6D
ENSG00000217950,7.698155292,-0.04973572,0.260316048,-0.191318959,0.848275709,0.930152772,Not significant,NOC2LP2
ENSG00000232742,3.530581537,0.211660463,0.222894881,0.957205125,0.338463731,0.570553856,Not significant,RHOQP2
ENSG00000173272,2788.437605,-0.015249607,0.106235369,-0.143545861,0.885859095,0.946543324,Not significant,MZT2A
ENSG00000152117,2372.794749,-0.116670046,0.118128529,-0.987652937,0.323322651,0.556141978,Not significant,SMPD4BP
ENSG00000163040,454.764594,0.479023248,0.123930021,3.864649189,0.000111249,0.001011186,Not significant,CCDC74A
ENSG00000224679,26.90818407,0.344042651,0.246936875,1.391649244,0.164028639,0.366840645,Not significant,MED15P4
ENSG00000286208,158.440542,0.700600188,0.157947523,4.430818474,9.39E-06,0.000108615,Not significant,
ENSG00000204434,295.0718633,0.413700228,0.14674134,2.81879468,0.004820434,0.025574679,Not significant,POTEKP
ENSG00000224559,259.0203272,0.186290842,0.145829228,1.277408815,0.201457954,0.418544383,Not significant,LINC01087
ENSG00000287151,509.2174273,0.201421692,0.124756412,1.614481551,0.106423015,0.273829792,Not significant,LINC03124
ENSG00000235615,5.469888513,0.971093389,0.24580004,3.651865553,0.000260342,0.002153399,Not significant,
ENSG00000287414,2.294111428,-0.268903762,0.195436096,-1.396497175,0.162564831,0.36475097,Not significant,
ENSG00000163046,6.751763813,0.552771387,0.255939953,2.148289201,0.031690788,0.114110245,Not significant,ANKRD30BL
ENSG00000233786,2.736671088,-0.054397815,0.134626605,-0.411711333,0.680551017,0.834723032,Not significant,CDC27P1
ENSG00000230803,5.307287674,0.058340282,0.252226823,0.231315727,0.81706953,0.913829333,Not significant,
ENSG00000272769,5.988206758,0.26945563,0.253462706,1.064113288,0.287277382,0.520096098,Not significant,
ENSG00000183840,6.776885004,0.241381374,0.259409265,0.92931967,0.352723444,0.584051258,Not significant,GPR39
ENSG00000176771,17.63903742,0.32079647,0.262820566,1.219428462,0.222681613,0.444782519,Not significant,NCKAP5
ENSG00000152127,2607.844908,0.421704929,0.11121062,3.79188495,0.000149508,0.001314231,Not significant,MGAT5
ENSG00000152128,351.2976338,0.105195155,0.14348463,0.733146462,0.463469105,0.6803113,Not significant,TMEM163
ENSG00000224043,81.37324079,0.407685865,0.191402375,2.128662867,0.033282163,0.118470153,Not significant,CCNT2-AS1
ENSG00000082258,2917.413406,0.049139982,0.113383187,0.433398045,0.66472562,0.823000448,Not significant,CCNT2
ENSG00000176601,16.38448781,0.243022738,0.266876318,0.909783714,0.362936585,0.594048091,Not significant,MAP3K19
ENSG00000115839,1945.54905,-0.107895955,0.121934873,-0.884866612,0.376228578,0.605832281,Not significant,RAB3GAP1
ENSG00000121988,2601.242316,0.187440643,0.111850891,1.675807118,0.09377598,0.251697752,Not significant,ZRANB3
ENSG00000048991,4646.161249,0.137302218,0.107442413,1.27791458,0.201279547,0.418285836,Not significant,R3HDM1
ENSG00000144224,5537.087236,-0.085026008,0.108173686,-0.78601405,0.431859256,0.65493168,Not significant,UBXN4
ENSG00000115850,9.911068963,0.485944618,0.265786016,1.820698796,0.068652655,0.201073937,Not significant,LCT
ENSG00000076003,8279.14154,0.02677158,0.109337512,0.244852815,0.806570398,0.9068096,Not significant,MCM6
ENSG00000115866,5568.937301,-0.253688444,0.10786335,-2.351937426,0.018675916,0.076047352,Not significant,DARS1
ENSG00000231890,75.91298629,-0.353789497,0.200212458,-1.766370701,0.077333677,0.218538319,Not significant,DARS1-AS1
ENSG00000121966,32.85278001,1.340080704,0.24828469,5.279948124,1.29E-07,2.09E-06,Up,CXCR4
ENSG00000227347,10.53412455,0.341609927,0.267025825,1.275893493,0.201993171,0.418936645,Not significant,HNRNPKP2
ENSG00000144229,19.4902871,0.410344918,0.26080266,1.570696293,0.116253211,0.291209667,Not significant,THSD7B
ENSG00000150540,85.57550304,-0.222658261,0.189259146,-1.176255231,0.2394929,0.466199587,Not significant,HNMT
ENSG00000224231,1.828708121,0.184171468,0.18445109,1.010082358,0.312455834,0.545445795,Not significant,LINC01832
ENSG00000233045,6.958081589,0.456737173,0.256494195,1.778546725,0.075314105,0.214285228,Not significant,RPL15P5
ENSG00000234645,12.48223801,-0.418756064,0.267645558,-1.560943055,0.118537187,0.295179865,Not significant,YWHAEP5
ENSG00000232915,14.55365385,-0.105227984,0.266070639,-0.395339632,0.692592254,0.842922925,Not significant,RNF14P1
ENSG00000228043,309.4092007,0.226648039,0.1364997,1.660368422,0.096840359,0.257159108,Not significant,SPOPL-DT
ENSG00000144228,350.813074,0.004037166,0.139326039,0.028977153,0.976882812,0.994349152,Not significant,SPOPL
ENSG00000241772,2.871122575,-0.092954993,0.204539896,-0.456946902,0.647709211,0.811913292,Not significant,
ENSG00000260059,1.990377622,0.072358622,0.189068183,0.383295999,0.701500305,0.847454438,Not significant,
ENSG00000237772,10.19017781,0.105747402,0.266876441,0.396594747,0.691666327,0.842192411,Not significant,LINC02631
ENSG00000144227,3.480904498,0.160680602,0.225085654,0.714926206,0.474654643,0.68933222,Not significant,NXPH2
ENSG00000286778,26.93482934,1.584394507,0.257546619,5.884866834,3.98E-09,8.31E-08,Up,
ENSG00000226939,18.36671611,1.216218305,0.26424837,4.461236196,8.15E-06,9.55E-05,Up,LOC105373643
ENSG00000229131,113.3461975,2.308431932,0.194177355,11.5435874,7.95E-31,1.26E-28,Up,
ENSG00000168702,32.94403062,0.6711116,0.242295364,2.757517473,0.00582421,0.029799309,Not significant,LRP1B
ENSG00000115919,1470.090865,-0.386359935,0.126824899,-3.046328128,0.002316549,0.013985722,Not significant,KYNU
ENSG00000075884,7.119222728,0.396184126,0.260272521,1.517974474,0.129020834,0.312730991,Not significant,ARHGAP15
ENSG00000121964,711.0741855,0.255337757,0.123782213,2.062746831,0.039136688,0.133623004,Not significant,GTDC1
ENSG00000169554,5589.743303,0.367429835,0.109725587,3.348607138,0.000812189,0.005715918,Not significant,ZEB2
ENSG00000238057,2.812595795,0.297468094,0.208205857,1.442622093,0.149126956,0.34525332,Not significant,ZEB2-AS1
ENSG00000287115,9.778951917,-0.024413474,0.267079904,-0.091404656,0.927171062,0.965622838,Not significant,LINC02993
ENSG00000232606,6.860109316,0.127194199,0.259470166,0.490919851,0.623483136,0.797530862,Not significant,LINC01412
ENSG00000226674,14.78901444,0.236376292,0.265406228,0.890075559,0.373425316,0.603371355,Not significant,TEX41
ENSG00000286225,3.509278559,0.098269145,0.229296359,0.429438526,0.667604122,0.824831031,Not significant,
ENSG00000233842,2.810744647,-0.169694261,0.151499866,-1.226222469,0.220114968,0.441737104,Not significant,
ENSG00000121989,232.1306318,0.394541507,0.151876147,2.597182383,0.0093992,0.044103497,Not significant,ACVR2A
ENSG00000115947,2321.186591,0.102791449,0.11964729,0.859122752,0.390272796,0.617907277,Not significant,ORC4
ENSG00000204406,1478.257623,-0.190268299,0.103440933,-1.839377166,0.06585973,0.195116669,Not significant,MBD5
ENSG00000135999,2532.493214,0.004233172,0.11570764,0.036585188,0.970815754,0.990865668,Not significant,EPC2
ENSG00000231079,2.312635768,0.134944612,0.198408944,0.68299318,0.494611152,0.70608692,Not significant,KIF5C-AS1
ENSG00000168280,17.55268892,0.751984688,0.262582979,2.835454434,0.004576054,0.024482534,Not significant,KIF5C
ENSG00000150556,11.11102869,0.785575217,0.267575482,2.892361914,0.003823572,0.021150227,Not significant,LYPD6B
ENSG00000187123,5.957094789,0.649922415,0.25422272,2.520286463,0.011725936,0.052779346,Not significant,LYPD6
ENSG00000168288,6862.677429,0.009405992,0.109010925,0.086284904,0.931239939,0.968280525,Not significant,MMADHC
ENSG00000231969,37.29898583,0.811595981,0.243098101,3.320242765,0.000899392,0.006230398,Not significant,MMADHC-DT
ENSG00000230645,29.81997529,0.276081238,0.246867745,1.11796666,0.263581233,0.493567727,Not significant,LINC01818
ENSG00000115963,11.91190315,0.774582236,0.267639441,2.8539215,0.00431832,0.023319943,Not significant,RND3
ENSG00000228064,3.457142824,-0.095010719,0.225226696,-0.421584678,0.673328192,0.829009028,Not significant,
ENSG00000222031,6.130279547,-0.026816348,0.252874501,-0.106035804,0.915553945,0.960659607,Not significant,
ENSG00000236885,49.35697156,-0.493019121,0.218932409,-2.248230485,0.024561497,0.094233475,Not significant,
ENSG00000184898,590.6240616,0.430711981,0.119216435,3.612526288,0.000303228,0.00246034,Not significant,RBM43
ENSG00000123609,1808.605328,0.072967815,0.117505407,0.620974593,0.53461634,0.737205092,Not significant,NMI
ENSG00000123610,4.787477329,0.087234101,0.240924588,0.361849574,0.717464444,0.857300988,Not significant,TNFAIP6
ENSG00000080345,9525.573917,0.054536393,0.113617334,0.480000946,0.631226721,0.802117173,Not significant,RIF1
ENSG00000183091,1369.510891,0.21208394,0.115411464,1.837623806,0.066117858,0.195667139,Not significant,NEB
ENSG00000162980,3795.010175,0.112627171,0.106795838,1.054603114,0.291606879,0.524340157,Not significant,ARL5A
ENSG00000182389,25.12223208,0.266576372,0.252489474,1.055279414,0.291297553,0.524071029,Not significant,CACNB4
ENSG00000225214,4.159931214,0.342062298,0.236596554,1.451077214,0.146758361,0.342009436,Not significant,
ENSG00000115145,1150.625649,0.114821769,0.11503518,0.998148502,0.318207354,0.551249139,Not significant,STAM2
ENSG00000286234,9.953519402,0.604072888,0.266960969,2.245289237,0.024749571,0.094766811,Not significant,
ENSG00000157827,203.3744268,1.604973696,0.15930723,10.01902728,1.26E-23,1.13E-21,Up,FMNL2
ENSG00000196504,12680.06761,-0.01853348,0.109890897,-0.168653541,0.866069164,0.938288658,Not significant,PRPF40A
ENSG00000177917,2794.006244,-0.267598929,0.109714649,-2.439030983,0.014726706,0.063073793,Not significant,ARL6IP6
ENSG00000227400,7.142082022,0.077540179,0.259542936,0.298814848,0.765081321,0.882709309,Not significant,
ENSG00000144278,19.13556454,0.598322923,0.260956411,2.279482892,0.022638376,0.088361576,Not significant,GALNT13
ENSG00000162989,2.82042659,0.035139711,0.215121075,0.163384495,0.87021571,0.940386782,Not significant,KCNJ3
ENSG00000228837,1.983873943,0.07781199,0.195682302,0.39778357,0.690789729,0.841576077,Not significant,CBX3P6
ENSG00000230991,15.11838898,-0.053695138,0.265664061,-0.202154436,0.839795993,0.925996311,Not significant,LOC105373696
